exp:1560417944619129600,172.16.1.3,1073741824,1024
1560417928566267,113,10989,310762,237221,742935
1560417928567183,114,11144,40106,403160,620044
1560417928567951,112,10627,119747,349717,667668
1560417928568755,112,12322,406362,186939,795946
1560417928569691,115,11260,149319,330134,679855
1560417928570519,113,11617,110610,359411,670279
1560417928571330,117,11094,112028,364629,659480
1560417928572132,113,13647,25458,414228,645648
1560417928572918,112,11146,116631,373834,692909
1560417928573756,113,10919,124037,349541,672035
1560417928574572,115,12732,368405,204631,769002
1560417928575476,114,11253,385306,186245,765888
1560417928576388,114,11236,299284,241972,741732
1560417928577276,114,11322,52874,400791,651355
1560417928578071,115,12835,247725,278462,723052
1560417928578939,117,11050,346106,229531,755958
1560417928579839,113,11023,264673,271051,728316
1560417928580712,114,11245,14321,417269,631412
1560417928581481,113,13123,215007,281831,692719
1560417928582312,113,11507,111554,359765,667192
1560417928583121,116,11175,179788,317009,668694
1560417928583935,113,11133,313381,246991,753875
1560417928584834,117,12709,246631,292014,741492
1560417928585722,117,11044,127168,363244,683209
1560417928586550,113,11098,299818,240806,736108
1560417928587430,112,11295,351668,220458,764577
1560417928588332,117,12509,98859,366908,648748
1560417928589125,117,11684,385805,201472,793566
1560417928590056,113,11609,196529,310051,698881
1560417928590895,115,11434,307614,278995,785345
1560417928591817,113,12893,407560,175892,779602
1560417928592743,114,10934,168041,336571,710742
1560417928593592,115,11081,148852,345557,689048
1560417928594426,113,12356,216080,294929,717758
1560417928595293,113,10947,177874,320519,679997
1560417928596109,116,11375,316663,228442,739395
1560417928596985,114,11245,131890,361937,691048
1560417928597818,149,13135,229622,277569,703542
1560417928598660,113,11153,136645,350820,681325
1560417928599484,115,10840,315913,232564,727817
1560417928600349,112,11119,186485,326607,708971
1560417928601206,147,13124,291453,264029,762096
1560417928602106,143,11242,150813,325447,669945
1560417928602913,113,11237,261548,265724,719645
1560417928603800,113,11115,246648,283541,724505
1560417928604673,117,13253,361080,198988,774235
1560417928605594,142,12056,306432,237276,743249
1560417928606477,116,11131,63541,387230,646329
1560417928607266,116,10760,292659,250203,720311
1560417928608132,116,12244,405424,176973,786642
1560417928609060,117,10928,188017,328162,718935
1560417928609923,116,11297,420869,171373,783762
1560417928610850,112,10992,114302,355266,659235
1560417928611645,113,12456,274466,258433,703385
1560417928612520,113,10605,164921,318608,676869
1560417928613340,113,11319,266101,266658,728079
1560417928614208,112,10781,13141,407095,618068
1560417928614962,113,12381,210653,294318,700957
1560417928615802,112,11032,360774,208228,765272
1560417928616714,112,11286,95792,398893,688795
1560417928617539,115,12908,177089,328103,704515
1560417928618382,112,11253,405484,181839,765182
1560417928619289,112,11217,164821,329286,671854
1560417928620104,113,11422,112023,404344,718979
1560417928620963,113,12889,326255,238812,765538
1560417928621867,114,11207,97429,365364,660965
1560417928622669,113,11021,408783,183105,785319
1560417928623598,113,11267,412305,170619,779088
1560417928624519,113,12711,315414,238887,755549
1560417928625420,118,11402,350484,214845,764818
1560417928626327,119,11081,40764,399340,642115
1560417928627107,117,11243,409223,173556,760618
1560417928628013,115,12959,324657,226684,746282
1560417928628896,116,11234,208953,310086,714548
1560417928629749,113,11031,269768,272704,742432
1560417928630631,115,10894,39044,401471,617558
1560417928631393,113,12659,342624,215372,756224
1560417928632295,116,11411,94493,371876,660849
1560417928633094,117,11416,76089,391161,646694
1560417928633879,143,12521,131326,350123,686842
1560417928634709,113,11025,296252,242801,732098
1560417928635585,113,11081,85082,374234,641804
1560417928636365,115,11531,309059,238557,743672
1560417928637250,115,12484,410974,184617,795252
1560417928638191,115,11440,357481,206452,777112
1560417928639116,112,10970,270784,256312,710394
1560417928639965,112,10976,112968,356918,661022
1560417928640789,114,12385,29314,397822,624241
1560417928641562,113,11300,59694,390556,643615
1560417928642342,115,11073,293478,248792,741748
1560417928643221,113,11144,119544,352550,647868
1560417928644011,116,12685,343021,217279,755171
1560417928644916,112,11654,348642,222609,770919
1560417928645827,143,11175,138264,338705,673282
1560417928646645,112,11163,219475,293033,718478
1560417928647505,113,12618,407602,173653,778287
1560417928648422,112,10906,75244,380275,651631
1560417928649212,112,11412,425623,182082,808279
1560417928650168,115,12812,155667,323393,661922
1560417928650967,112,11350,176311,316147,691607
1560417928651799,112,10915,282006,257017,739358
1560417928652678,116,11440,78469,379614,652314
1560417928653471,114,12599,300242,244382,741155
1560417928654358,147,10770,413141,178515,787038
1560417928655287,113,11018,336091,221009,735448
1560417928656164,117,10670,259586,267892,721418
1560417928657027,144,12466,197384,315476,715742
1560417928657887,116,10938,87274,369324,654468
1560417928658680,112,10940,231508,322843,750075
1560417928659571,115,11266,145141,340209,679334
1560417928660395,115,12264,75686,394387,665245
1560417928661198,114,10966,130670,345768,678445
1560417928662016,115,11104,211904,297927,703542
1560417928662860,112,11155,114093,364025,659078
1560417928663675,115,14767,61042,390699,649849
1560417928664468,115,11405,53281,391742,646522
1560417928665252,112,11347,330733,228143,753725
1560417928666146,117,12678,319191,228710,746522
1560417928667029,112,11110,225496,287854,690891
1560417928667857,115,10964,153135,339481,687812
1560417928668685,117,10968,196288,310460,711069
1560417928669543,113,12919,184957,316279,699375
1560417928670381,116,10890,192882,314985,705671
1560417928671230,114,11341,111127,362615,651327
1560417928672023,115,10894,77629,376882,648802
1560417928672817,113,12545,5535,394076,606075
1560417928673562,113,10744,389668,184974,753542
1560417928674455,113,11063,289889,249405,732732
1560417928675330,113,10961,221111,290278,690367
1560417928676161,140,12308,141038,342615,679532
1560417928676986,114,10808,274211,275243,749465
1560417928677883,114,10886,211382,294179,702582
1560417928678730,116,10900,318908,247337,766949
1560417928679651,116,12601,392986,188243,761622
1560417928680572,113,11174,17853,414751,629242
1560417928681341,119,11460,274826,261308,720782
1560417928682199,112,12990,129389,337868,670641
1560417928683014,116,11157,179480,317812,678134
1560417928683833,113,10884,315155,240514,748479
1560417928684730,114,11049,304074,234820,747288
1560417928685614,112,12994,128961,346101,671262
1560417928686430,114,11102,116837,356250,673131
1560417928687251,112,10969,18952,451256,654197
1560417928688046,113,11002,304701,261871,760798
1560417928688944,113,12860,401702,184960,781731
1560417928689868,113,11237,105029,363457,663002
1560417928690680,116,11112,207365,299608,712992
1560417928691534,117,11155,20365,413004,628020
1560417928692302,117,13014,9323,418565,632728
1560417928693073,115,11122,242412,290586,727885
1560417928693949,138,11577,124033,350563,676745
1560417928694764,143,11056,221365,290261,708012
1560417928695610,119,12531,123911,342397,649504
1560417928696406,112,10717,154824,339058,688779
1560417928697242,117,11302,284936,252160,741348
1560417928698124,114,11499,404468,177410,780052
1560417928699045,114,12559,353409,207475,737527
1560417928699931,119,10626,91919,371323,656201
1560417928700724,112,10758,91711,374458,660942
1560417928701525,113,11006,192384,309662,702819
1560417928702371,113,12364,394038,184137,778166
1560417928703294,115,11529,313899,235229,725371
1560417928704158,115,10962,159901,282993,623014
1560417928704921,113,12394,289826,262519,746789
1560417928705816,149,11105,327637,230736,762309
1560417928706720,115,11403,223642,297551,712992
1560417928707577,113,11050,186593,324367,704331
1560417928708420,115,12505,284655,246853,725152
1560417928709295,112,17733,15149,415553,644029
1560417928710082,114,11427,326451,223524,728445
1560417928710952,116,10984,74870,378318,653089
1560417928711773,113,12690,288933,281461,768052
1560417928712677,113,11516,413342,172650,793205
1560417928713639,115,11224,379528,195574,773931
1560417928714555,114,10991,326196,225882,742622
1560417928715444,115,12446,153963,335854,683810
1560417928716268,112,10839,33204,451896,699179
1560417928717108,115,11022,81371,389620,675308
1560417928717932,113,10840,383560,196741,777129
1560417928718847,113,12358,415035,171906,782499
1560417928719791,113,10733,59175,384217,638532
1560417928720576,112,10719,330006,225590,747968
1560417928721470,116,10923,233585,287623,716225
1560417928722326,113,12470,137551,343557,683675
1560417928723148,112,10944,228707,291907,695094
1560417928723988,115,11079,116612,345538,657058
1560417928724787,116,11121,358652,215876,769122
1560417928725693,116,13584,312444,241625,751312
1560417928726582,113,11159,335929,220799,751832
1560417928727482,113,11075,32538,407351,626787
1560417928728246,114,13072,4787,409179,609052
1560417928728998,116,10894,144967,346361,685192
1560417928729823,115,11044,280504,303010,782422
1560417928730751,117,10817,245715,269292,707901
1560417928731593,113,12591,176031,320222,691121
1560417928732427,112,10949,91484,367785,651252
1560417928733225,116,10997,46219,414640,657278
1560417928734029,114,11152,61258,380880,636511
1560417928734800,116,12681,206868,301940,719042
1560417928735660,115,11577,108556,355587,657325
1560417928736462,116,10839,242654,278716,714729
1560417928737316,138,11397,308370,231524,735182
1560417928738197,113,12826,194105,303175,697428
1560417928739039,113,11289,127458,345016,654057
1560417928739833,117,11216,61957,389532,644398
1560417928740624,113,12566,366130,199533,760196
1560417928741527,115,11100,341961,222780,758795
1560417928742429,113,11321,94476,367920,656521
1560417928743231,113,11084,317622,232390,727198
1560417928744103,115,12207,363873,203776,762559
1560417928745005,114,10798,176868,357434,740736
1560417928745891,137,11217,309914,235489,738535
1560417928746769,112,10633,43263,396471,635181
1560417928747546,113,12110,75885,382421,654094
1560417928748341,112,11127,151357,334961,690085
1560417928749174,115,10970,270681,264057,735496
1560417928750055,113,11316,400347,178063,756945
1560417928750958,113,12720,158658,329083,703200
1560417928751800,113,10939,375460,197621,766562
1560417928752706,137,10984,294075,239691,741305
1560417928753589,113,11180,26390,397773,618148
1560417928754348,113,12562,83973,395990,689835
1560417928755186,113,11048,340981,216990,735281
1560417928756068,116,11037,101608,362321,657945
1560417928756867,117,12759,100268,381763,678138
1560417928757693,116,11247,322677,228677,748935
1560417928758579,117,11140,85517,377866,644602
1560417928759361,117,10825,67004,386949,629827
1560417928760131,117,12587,174052,321464,695911
1560417928760972,113,10865,381450,202014,778582
1560417928761897,143,10827,313601,233874,745925
1560417928762779,113,11144,293211,241061,727092
1560417928763663,114,12857,387401,187601,775642
1560417928764576,113,11142,67783,386002,653485
1560417928765373,115,10834,326396,228635,737015
1560417928766253,113,11159,368812,199783,766632
1560417928767161,115,12512,190822,310539,681587
1560417928767985,114,10808,285612,248708,727892
1560417928768850,112,11070,208668,313368,715865
1560417928769704,114,11538,359930,202361,765752
1560417928770609,112,14430,22272,389964,608331
1560417928771360,113,11420,159859,327971,669304
1560417928772176,115,11245,73423,379931,646115
1560417928772967,113,12900,223513,297972,719988
1560417928773831,112,11681,373138,202645,788339
1560417928774763,113,10991,149597,337221,683635
1560417928775589,115,11123,393398,182546,772298
1560417928776506,136,12558,149044,333254,679505
1560417928777329,114,11068,69868,383516,656605
1560417928778132,112,10930,300697,243509,745975
1560417928779017,116,11312,158712,333735,675524
1560417928779834,114,12834,320048,243204,763318
1560417928780741,112,11559,288768,245323,740968
1560417928781618,144,11100,53117,393866,640031
1560417928782400,113,10674,169628,320104,690866
1560417928783227,113,12316,424834,189158,795691
1560417928784166,117,11161,236598,269663,700202
1560417928785012,113,10911,253442,259648,710368
1560417928785894,120,11541,365750,204358,766195
1560417928786806,114,12501,162185,331180,691135
1560417928787649,112,11243,274127,253542,711105
1560417928788518,112,10858,158274,335717,694712
1560417928789353,118,11281,344171,224322,762208
1560417928790260,116,12568,217159,298255,709085
1560417928791109,115,10911,105804,364803,647367
1560417928791906,113,11052,379265,191500,764885
1560417928792811,114,12668,350801,225513,787515
1560417928793744,114,11282,196455,311341,700925
1560417928794587,149,10898,66655,386204,631971
1560417928795359,113,10806,307308,252200,740047
1560417928796241,116,13080,246276,285320,734835
1560417928797113,113,11083,9402,429677,630838
1560417928797888,113,10962,12996,413256,603214
1560417928798635,112,11211,4796,416255,615655
1560417928799396,116,12719,397809,182981,771917
1560417928800313,112,11682,261649,261793,707788
1560417928801162,114,11344,58328,404332,667595
1560417928801970,114,11293,103555,353656,649432
1560417928802757,116,12652,317824,237597,756049
1560417928803656,113,11485,383043,188222,767022
1560417928804560,116,11795,405869,172419,772672
1560417928805478,113,11071,253955,268668,718201
1560417928806338,141,12584,217699,288554,705848
1560417928807179,113,11214,156188,325903,658104
1560417928807982,113,10999,273794,259787,726805
1560417928808851,116,10812,102708,365895,663261
1560417928809652,115,12709,330247,221897,750742
1560417928810544,115,11083,178532,315957,688829
1560417928811380,114,11054,400646,177794,773787
1560417928812289,112,11127,344187,244810,795542
1560417928813234,112,12897,369451,238803,808122
1560417928814181,114,11367,233502,279718,697152
1560417928815022,112,11085,153263,333607,668447
1560417928815830,115,11124,368757,200465,763275
1560417928816742,115,13288,227132,285922,717125
1560417928817603,112,11381,47137,388933,637322
1560417928818380,126,11711,271275,262097,726888
1560417928819253,117,13043,149958,311659,640728
1560417928820038,112,11457,329590,220565,745288
1560417928820921,137,10982,356509,220706,771302
1560417928821834,114,13483,351366,210083,765202
1560417928822738,147,12857,283953,255568,736065
1560417928823612,114,11199,150489,332576,676871
1560417928824428,117,10618,193090,311241,700192
1560417928825276,116,10833,237136,281134,713805
1560417928826127,113,12536,113775,357928,672302
1560417928826936,114,11092,219679,289693,709388
1560417928827785,115,11216,125210,344722,663311
1560417928828591,117,10894,251159,268976,712519
1560417928829442,115,12495,8202,426424,630815
1560417928830212,117,11418,8538,421945,634652
1560417928830990,115,10576,282337,253857,711264
1560417928831851,113,10825,346127,212043,748078
1560417928832737,113,14451,353525,164177,731505
1560417928833614,112,10879,318162,232142,745472
1560417928834499,114,11095,41854,388588,608422
1560417928835250,115,12484,340574,218756,736598
1560417928836126,113,10798,103056,363197,663312
1560417928836933,112,10818,384467,194707,776089
1560417928837854,113,11021,211512,291825,696132
1560417928838691,115,12900,372148,199397,767782
1560417928839601,112,11429,334756,218734,733205
1560417928840480,114,11041,235147,279371,719585
1560417928841335,115,11115,135908,387811,721559
1560417928842200,112,13048,127250,342941,652595
1560417928842996,113,11402,139547,340184,662794
1560417928843802,115,10928,182627,305352,681235
1560417928844620,112,11228,403813,176496,780672
1560417928845542,126,13114,31711,433010,660835
1560417928846348,114,11488,382783,190910,769532
1560417928847263,116,11367,218929,293005,687620
1560417928848095,112,12544,176652,316283,683075
1560417928848916,116,11096,325356,232758,760072
1560417928849824,114,11774,214378,297831,708352
1560417928850672,112,10963,165626,345425,701455
1560417928851516,113,12371,54135,383077,631324
1560417928852283,113,10802,321711,232279,759815
1560417928853192,113,10521,295112,250995,751595
1560417928854080,112,11184,13050,415619,624825
1560417928854844,116,12213,221831,288188,703972
1560417928855688,112,10900,137363,341564,668968
1560417928856506,113,10958,262263,260348,724852
1560417928857373,113,11083,361874,202017,761298
1560417928858274,113,12558,22429,399458,622538
1560417928859066,115,10779,180282,317044,672581
1560417928859882,113,11108,314198,227888,735712
1560417928860754,112,11478,400453,188279,783382
1560417928861683,115,12912,125558,348900,678608
1560417928862503,112,11482,366895,201567,763632
1560417928863409,115,11176,184350,391275,768325
1560417928864323,115,12610,339334,216485,753445
1560417928865223,117,11189,230903,292472,728738
1560417928866095,119,11388,202053,310684,709869
1560417928866946,112,11585,334516,163540,675441
1560417928867786,112,12805,90796,362060,656135
1560417928868584,116,11015,345447,213009,752362
1560417928869474,114,11366,134136,345534,675665
1560417928870291,112,10980,132256,361002,688761
1560417928871121,113,12818,37985,401734,620767
1560417928871885,112,10976,54929,381044,623432
1560417928872653,112,10928,134920,349525,677992
1560417928873473,116,11085,199581,302966,697965
1560417928874310,112,12236,37786,404174,647885
1560417928875103,144,10899,23754,412496,613021
1560417928875856,117,11010,236369,242929,683849
1560417928876676,116,10860,88532,372628,658275
1560417928877484,113,14443,29226,408837,636032
1560417928878266,112,11142,407139,173924,775089
1560417928879182,141,10778,420573,183210,778398
1560417928880099,113,10941,27399,409220,616538
1560417928880859,113,12763,166359,340637,702755
1560417928881707,138,11465,290335,251845,737449
1560417928882582,115,11109,152140,334136,684368
1560417928883406,116,12471,376036,195488,765474
1560417928884309,115,11190,155515,330266,683305
1560417928885138,113,11371,408824,182584,806948
1560417928886086,143,11507,387338,190883,772995
1560417928887001,113,12753,405902,175034,760001
1560417928887906,113,11426,84264,363991,645958
1560417928888688,113,11486,396993,182141,783572
1560417928889620,147,10953,218629,291964,703511
1560417928890461,112,12868,68459,374110,639619
1560417928891237,113,11125,374446,197939,748397
1560417928892128,113,11942,59037,388691,630232
1560417928892904,112,11226,32363,405061,631005
1560417928893672,114,12725,8085,427350,616445
1560417928894430,116,10760,38239,403641,650501
1560417928895223,113,11136,76054,381913,637768
1560417928896001,114,11054,303355,242446,746298
1560417928896890,112,12358,368524,210508,780816
1560417928897817,113,11128,46593,386039,623911
1560417928898586,112,11196,331623,221609,756592
1560417928899480,115,10834,118337,344646,657998
1560417928900284,140,12406,10679,413762,622261
1560417928901045,113,10998,347762,217233,758082
1560417928901949,119,10979,106280,359448,657135
1560417928902746,117,10895,57867,393548,651925
1560417928903537,114,12473,377965,190075,762308
1560417928904440,113,11428,231312,282973,707545
1560417928905288,116,17603,362515,207191,770109
1560417928906201,126,12938,107907,361162,667142
1560417928907009,139,11029,40729,400800,647781
1560417928907803,116,11421,257780,292041,742062
1560417928908680,114,11354,321140,225607,733775
1560417928909554,114,13074,144996,333076,675031
1560417928910373,113,11081,190066,329928,714856
1560417928911227,113,11394,218511,299222,699821
1560417928912070,113,11069,196103,306851,703475
1560417928912914,113,13206,4690,427815,629002
1560417928913682,139,10915,118491,354902,666305
1560417928914494,115,11037,187355,311265,692395
1560417928915323,112,11201,60470,389597,625820
1560417928916088,114,12481,394849,182996,779972
1560417928917009,113,11407,248808,279873,721828
1560417928917872,142,11077,51093,395974,640612
1560417928918653,115,11346,55830,388192,636922
1560417928919432,112,12349,148091,333070,666250
1560417928920240,113,11203,283873,251138,747605
1560417928921134,116,10836,209845,304752,692752
1560417928921965,140,11357,119209,354442,668361
1560417928922776,115,13114,59864,392264,647822
1560417928923567,113,11243,112024,357957,665080
1560417928924374,113,11298,391033,184722,779438
1560417928925303,117,13236,188393,310661,706336
1560417928926147,115,11193,90067,371756,655384
1560417928926946,114,10764,320417,231701,732018
1560417928927816,113,11401,109789,349182,651779
1560417928928615,112,12456,102944,357688,663192
1560417928929422,114,11144,396083,179453,770299
1560417928930335,117,11054,290994,248727,733425
1560417928931239,114,11419,134270,341584,656224
1560417928932042,116,12788,179506,318164,692751
1560417928932874,112,11417,21958,427775,651818
1560417928933666,153,10858,264380,271570,714245
1560417928934527,113,11543,242276,275831,718276
1560417928935386,116,12614,143031,339108,665557
1560417928936190,113,10955,285326,271700,749375
1560417928937082,113,11810,154326,343987,682165
1560417928937913,119,11309,143230,340421,679851
1560417928938735,113,13912,210994,298509,697505
1560417928939575,117,10764,230319,283874,705894
1560417928940428,115,10993,92278,371135,656428
1560417928941226,113,12394,84385,375453,660018
1560417928942026,117,11138,12396,403368,619528
1560417928942788,117,10769,129824,341568,663455
1560417928943598,112,10816,83131,374866,653097
1560417928944393,112,12477,217292,285811,700886
1560417928945239,112,11276,136754,352578,688862
1560417928946069,112,11322,308430,239781,747145
1560417928946956,112,11075,56418,389222,643218
1560417928947761,115,12541,338174,214680,748968
1560417928948653,113,11598,19867,405094,618855
1560417928949411,112,10971,35987,405234,642865
1560417928950201,116,11234,411770,170406,785788
1560417928951124,149,13067,103759,352407,634804
1560417928951896,115,11436,400748,181091,775942
1560417928952815,113,11602,324756,236120,755955
1560417928953706,143,12910,255087,280472,733262
1560417928954579,115,10995,282912,266479,737955
1560417928955457,113,11564,34122,402924,617067
1560417928956217,114,11058,154769,331045,683239
1560417928957045,112,12313,245229,280559,722252
1560417928957905,114,11239,391369,222339,808039
1560417928958863,113,10859,219043,295435,711082
1560417928959735,114,10627,330367,221028,744018
1560417928960618,113,12217,396079,181430,784632
1560417928961547,114,10898,55488,379842,629682
1560417928962314,113,11002,19453,415684,627382
1560417928963085,115,10892,176350,310830,663400
1560417928963893,112,12309,253796,269687,724812
1560417928964766,113,10935,240856,301701,740805
1560417928965643,140,11138,196866,304880,702662
1560417928966484,114,10827,318725,229042,744056
1560417928967369,112,12717,110747,357602,646831
1560417928968161,115,10924,304528,242274,747845
1560417928969048,113,10928,153789,341548,690049
1560417928969880,147,12608,249985,274264,719782
1560417928970742,114,10974,18071,415987,629211
1560417928971508,114,11181,336533,219023,751911
1560417928972402,115,11176,54034,386947,636888
1560417928973181,112,12480,93204,382001,671311
1560417928974001,138,11063,86671,400232,678512
1560417928974826,112,11140,39150,401762,636395
1560417928975604,117,10947,224889,287659,710381
1560417928976450,117,12627,115876,351547,663135
1560417928977261,114,10865,89978,384366,649821
1560417928978055,117,11046,308969,235453,742705
1560417928978942,113,11063,56506,393853,647109
1560417928979758,114,12622,315481,235058,734622
1560417928980639,113,11161,385735,190157,778792
1560417928981556,119,10857,300334,238719,738438
1560417928982432,138,11354,205404,217724,628628
1560417928983205,114,14220,103025,355793,640401
1560417928983985,115,11348,340533,215004,750139
1560417928984878,113,11478,80506,378035,656991
1560417928985683,141,11468,274616,259397,733199
1560417928986560,113,12837,12889,418647,634671
1560417928987332,115,11298,309115,237464,725518
1560417928988204,117,10996,46485,400443,640868
1560417928988990,112,11121,256196,240877,691015
1560417928989819,115,12956,188450,308759,693615
1560417928990658,112,11049,82037,381926,664668
1560417928991464,115,11176,191637,308419,701591
1560417928992306,128,12398,298852,240434,732672
1560417928993178,117,11506,308380,200680,718098
1560417928994037,145,11191,287508,245967,729595
1560417928994907,114,11728,394441,181839,763911
1560417928995813,138,12951,312251,228519,736692
1560417928996686,117,11379,382957,192490,784822
1560417928997610,141,11310,108838,360607,667605
1560417928998430,116,11772,221869,295238,715325
1560417928999282,113,12986,210803,298232,688251
1560417928112,128,11131,323725,221657,723592
1560417928976,136,11462,268159,269567,738888
15604179281862,130,11377,228318,288992,710012
15604179282712,133,12517,114369,393198,702958
15604179283586,130,11663,34253,408555,622084
15604179284360,132,10876,87066,371649,653395
15604179285152,129,10879,326759,231473,760905
15604179286051,145,12379,308723,238022,746765
15604179286933,130,10766,233988,277388,705418
15604179287785,139,11190,370822,195599,761842
15604179288687,113,11178,299528,240720,744601
15604179289575,115,13351,295471,242343,722425
156041792810448,116,11671,98588,367023,660971
156041792811245,113,11325,309687,234679,719828
156041792812109,117,11186,310027,152050,653395
156041792812907,112,12645,127248,349852,672055
156041792813721,115,11262,213812,296770,707849
156041792814571,117,11527,233605,281826,709688
156041792815424,116,12755,96509,369194,650121
156041792816214,113,11361,33701,400035,628865
156041792816989,113,11105,117424,356561,671658
156041792817804,112,11144,344024,212836,749128
156041792818691,114,13281,84188,374672,654111
156041792819493,113,11016,214100,300882,706117
156041792820347,113,11124,6320,419149,627058
156041792821116,116,11005,118027,354705,669409
156041792821921,116,13282,27847,410293,638485
156041792822703,117,11319,155642,324330,675265
156041792823514,113,11304,401919,179107,773758
156041792824426,113,12201,23103,411034,638809
156041792825214,112,12490,169850,319836,689768
156041792826048,141,11436,219479,296214,714705
156041792826903,116,10684,126156,340708,664265
156041792827731,113,11338,398576,177271,771952
156041792828648,114,12778,380174,192830,788959
156041792829582,113,11821,340868,214419,749279
156041792830473,115,11476,133218,348659,675211
156041792831287,114,12935,101289,394441,675574
156041792832102,113,11380,94537,363961,652225
156041792832893,113,11285,114978,365103,686152
156041792833719,145,11247,63098,391119,634312
156041792834496,117,12896,399073,178788,777902
156041792835419,116,11811,224726,282923,708435
156041792836270,117,11944,201939,301809,703351
156041792937117,116,11312,199275,310413,688935
156041792937950,114,13853,151890,336727,692645
156041792938788,118,11379,365129,199323,764346
156041792939698,119,11151,303770,238481,735549
156041792940584,116,11093,408282,196571,810712
156041792941537,114,13512,305838,260468,766656
156041792942443,112,12028,301997,238030,734389
156041792943325,113,11657,41431,394204,613327
156041792944080,112,11576,79599,376262,658565
156041792944885,115,13975,222972,298534,718392
156041792945745,134,11720,31319,394694,620041
156041792946507,117,11088,260263,265167,719022
156041792947367,127,12338,153062,329137,662694
156041792948171,115,10911,170743,314790,686058
156041792948994,114,10917,395334,189625,779482
156041792949916,161,11084,177193,315338,688055
156041792950753,113,12606,183319,309832,682838
156041792951577,160,10974,90992,361400,645100
156041792952362,115,10869,282989,257408,744538
156041792953248,124,11757,222052,295674,711581
156041792954097,133,12586,261316,264145,721885
156041792954966,115,10954,228395,287519,696938
156041792955805,115,10917,310565,230271,735185
156041792956685,112,11232,164181,326709,691498
156041792957516,115,13055,399731,178296,774325
156041792958428,132,11510,152932,352848,703465
156041792959271,116,11236,308641,236899,722645
